#{"t_start": 1707175045.1665442, "env_id": "Radar-v0"}
r,l,t
46,50,3017.041474
46,50,3017.165939
46,50,3017.401871
43,50,3017.524593
47,50,3017.645661
44,50,3017.89159
47,50,3018.019532
46,50,3018.235215
47,50,3018.361089
47,49,3018.480604
47,50,3018.689349
47,50,3018.807697
46,50,3018.952516
47,50,3019.214925
46,50,3019.337514
46,50,3019.554683
47,50,3019.654854
47,50,3019.751988
47,50,3019.9633
44,49,3020.088144
47,50,3020.326531
45,50,3020.450774
47,50,3020.572112
46,50,3020.813404
43,50,3020.932478
47,50,3021.162547
46,50,3021.290584
46,50,3021.411211
42,50,3021.678536
47,50,3021.81715
47,50,3021.958086
46,50,3022.160856
44,50,3022.266086
53,50,3022.465676
46,50,3022.5874
47,50,3022.710862
46,50,3022.930272
47,50,3023.057148
47,50,3023.282558
45,50,3023.416775
47,50,3023.546174
45,50,3023.762171
46,50,3023.863696
46,50,3024.086098
46,50,3024.211591
46,50,3024.354968
47,50,3024.688318
47,50,3024.818508
41,50,3025.08052
47,50,3025.205424
45,50,3025.336983
51,50,3025.533346
46,50,3025.649171
40,50,3025.762847
46,50,3025.990237
46,50,3026.105729
46,50,3026.300709
46,50,3026.43598
40,50,3026.557308
46,50,3026.788164
45,50,3026.915047
47,50,3027.140777
44,50,3027.248425
47,49,3027.385783
47,50,3027.587402
45,50,3027.736686
41,50,3027.952118
47,50,3028.036581
46,49,3028.097269
45,50,3028.278765
45,50,3028.406457
47,50,3028.506524
47,50,3028.730618
46,50,3028.850712
47,50,3029.06738
47,50,3029.192632
46,50,3029.337813
45,50,3029.56539
46,50,3029.70081
46,50,3029.924683
47,50,3030.050807
43,50,3030.181391
44,50,3030.394322
47,50,3030.481659
47,50,3030.687916
47,50,3030.833174
47,50,3030.953868
46,50,3031.172094
45,50,3031.298237
47,50,3031.523432
45,50,3031.65022
47,50,3031.771424
44,50,3032.00986
47,50,3032.135203
46,50,3032.268309
46,49,3032.47938
47,50,3032.602143
44,50,3032.846931
45,50,3032.972963
29,50,3033.096718
46,50,3033.321494
47,50,3033.454823
47,50,3033.690115
46,50,3033.81905
47,50,3033.945046
45,50,3034.194013
46,50,3034.3217
46,50,3034.544068
47,50,3034.674864
45,50,3034.804952
46,50,3035.01493
47,50,3035.113118
46,50,3035.214958
44,50,3035.421016
47,50,3035.529959
46,50,3035.730136
46,50,3035.851006
46,50,3035.977303
47,50,3036.192436
45,50,3036.317085
46,50,3036.563157
46,50,3036.688812
45,50,3036.810526
46,50,3037.030713
46,50,3037.151289
46,50,3037.383614
45,49,3037.504004
47,50,3037.625817
46,50,3037.853196
47,50,3037.977033
44,50,3038.287084
47,50,3038.412233
47,50,3038.533181
46,50,3038.74257
46,50,3038.852195
47,50,3038.97301
46,50,3039.190845
46,50,3039.315804
45,50,3039.534429
46,50,3039.653131
47,50,3039.766779
47,50,3039.970758
45,50,3040.108355
47,50,3040.343369
47,50,3040.449556
46,50,3040.559351
43,50,3040.770506
47,50,3040.888376
47,50,3041.094702
47,50,3041.231504
47,50,3041.370488
47,50,3041.589886
46,50,3041.714377
45,50,3041.836169
47,50,3042.056426
45,50,3042.200882
47,50,3042.426735
46,50,3042.546973
46,50,3042.65925
47,50,3042.874621
45,50,3042.995058
46,50,3043.209607
47,49,3043.333004
47,50,3043.44667
46,50,3043.649835
47,50,3043.798294
46,50,3044.006849
47,50,3044.133206
42,50,3044.261298
44,50,3044.494185
42,50,3044.623369
46,50,3044.850467
45,50,3044.986556
47,50,3045.114747
47,50,3045.332652
45,50,3045.452235
46,50,3045.571447
44,50,3045.786764
47,50,3045.907873
47,50,3046.187884
47,50,3046.328629
47,50,3046.468368
46,50,3046.697579
46,50,3046.821341
47,50,3047.035932
47,50,3047.180717
45,50,3047.309817
44,50,3047.531419
41,50,3047.651086
46,50,3047.873276
46,50,3048.002903
47,50,3048.13134
46,50,3048.352642
46,50,3048.477508
46,50,3048.601692
46,50,3048.821854
47,50,3048.965581
46,50,3049.209214
46,50,3049.334946
46,50,3049.465268
46,50,3049.683769
45,50,3049.809677
47,50,3050.035797
46,50,3050.171374
46,50,3050.311992
44,49,3050.581382
47,50,3050.712882
45,50,3050.941274
47,50,3051.048755
45,49,3051.161318
46,50,3051.455089
45,50,3051.578815
47,50,3051.798801
46,50,3051.933351
47,50,3052.076354
46,49,3052.319381
44,50,3052.454877
47,50,3052.599157
44,50,3052.823169
45,50,3052.944612
47,50,3053.18088
45,50,3053.3001
47,50,3053.420225
47,50,3053.624517
41,50,3053.71606
46,50,3053.966107
46,50,3054.092146
46,50,3054.21473
46,50,3054.42995
39,50,3054.554606
45,50,3054.776452
46,50,3054.890779
45,50,3054.963244
47,50,3055.175414
44,50,3055.297854
46,50,3055.418332
46,50,3055.635407
47,50,3055.723803
42,50,3055.934078
46,50,3056.058105
44,50,3056.189427
45,50,3056.423887
47,50,3056.548819
47,50,3056.789242
47,50,3056.917103
47,50,3057.066427
46,50,3057.311471
44,50,3057.43517
42,50,3057.65436
45,50,3057.799596
47,50,3057.943454
46,50,3058.175502
46,50,3058.306599
46,50,3058.512709
47,50,3058.620971
46,50,3058.700832
46,50,3058.909549
47,50,3059.037821
46,50,3059.165582
47,50,3059.380629
46,50,3059.507913
47,50,3059.720017
47,50,3059.843118
46,50,3059.967781
47,50,3060.186558
47,50,3060.329705
46,50,3060.704532
45,50,3060.796066
46,50,3060.919517
45,50,3061.146895
46,50,3061.228906
46,50,3061.741117
47,50,3061.866612
45,50,3061.982317
47,50,3062.20072
41,50,3062.322703
42,50,3062.528786
45,49,3062.647834
42,50,3062.758121
46,50,3062.955932
45,50,3063.08385
44,50,3063.209843
47,50,3063.447503
47,50,3063.573823
47,50,3063.896646
47,50,3064.047318
46,50,3064.181293
47,50,3064.401581
46,50,3064.490034
45,50,3064.689302
39,50,3064.813979
47,50,3064.925575
42,50,3065.126776
47,50,3065.218561
45,50,3065.397396
47,50,3065.517486
47,50,3065.627071
45,50,3065.852015
47,50,3065.977399
46,50,3066.099602
47,50,3066.343812
45,50,3066.469926
47,50,3066.676503
47,50,3066.794596
40,50,3066.912816
44,50,3067.140321
47,50,3067.258576
47,50,3067.468302
46,50,3067.589361
46,50,3067.711941
47,50,3067.92755
44,49,3068.055185
47,50,3068.261072
45,50,3068.387222
47,50,3068.503143
45,50,3068.70607
45,50,3068.839036
47,50,3069.046083
46,50,3069.166822
47,50,3069.283679
47,50,3069.494668
46,50,3069.618048
46,50,3069.747803
47,50,3069.969417
46,50,3070.087588
47,50,3070.322056
46,50,3070.442581
47,50,3070.563901
46,49,3070.768699
46,50,3070.900769
43,50,3071.132504
42,49,3071.240436
47,50,3071.325059
47,50,3071.57517
45,50,3071.705515
46,50,3071.919751
46,50,3072.042941
46,50,3072.1627
47,50,3072.379099
45,50,3072.502598
40,50,3072.617728
46,50,3072.838287
47,50,3072.954033
45,50,3073.183298
46,50,3073.318643
46,50,3073.479234
44,50,3073.708676
46,50,3073.858465
46,50,3074.089153
47,50,3074.213732
45,50,3074.347605
44,50,3074.574285
27,50,3074.710526
47,50,3074.953018
47,50,3075.090943
47,50,3075.229746
46,50,3075.443847
46,50,3075.530999
47,50,3075.737547
47,50,3075.868673
46,50,3075.991846
47,50,3076.21809
47,50,3076.317783
45,50,3076.426614
46,50,3076.677571
47,50,3076.827853
46,50,3077.046343
46,50,3077.169702
44,50,3077.292133
47,50,3077.515195
47,50,3077.64075
47,50,3077.868136
46,50,3077.99024
44,50,3078.108466
45,50,3078.455137
46,50,3078.579591
46,50,3078.800746
45,50,3078.92902
46,50,3079.053877
47,50,3079.268216
47,50,3079.390148
47,50,3079.500793
47,50,3079.710735
46,50,3079.833426
46,50,3080.056196
46,50,3080.203906
45,50,3080.317503
46,50,3080.532832
44,50,3080.654866
47,50,3080.871977
45,50,3080.996714
45,50,3081.125873
45,50,3081.393075
47,50,3081.517866
46,50,3081.741628
46,50,3081.870637
47,50,3081.993838
46,50,3082.20424
46,50,3082.324613
45,50,3082.561215
46,50,3082.68729
46,50,3082.818671
45,50,3083.033201
43,50,3083.151682
47,50,3083.266258
44,50,3083.502001
46,50,3083.612659
44,50,3083.971645
45,50,3084.090863
42,50,3084.208975
47,50,3084.42536
43,50,3084.548193
46,50,3084.767318
46,50,3084.888958
45,50,3085.002442
47,50,3085.258394
47,50,3085.381659
47,50,3085.597314
46,50,3085.711071
47,50,3085.826722
47,50,3086.026731
44,50,3086.154277
46,50,3086.444689
42,50,3086.573441
45,50,3086.707251
47,50,3086.940466
41,50,3087.029825
47,50,3087.125725
47,50,3087.332157
47,50,3087.451114
47,50,3087.659762
47,50,3087.784927
46,50,3087.909182
46,50,3088.122087
47,50,3088.247831
44,50,3088.465952
47,50,3088.594571
45,50,3088.724398
45,50,3088.947722
45,50,3089.069252
46,50,3089.335398
47,50,3089.459518
45,50,3089.59343
46,50,3089.817486
45,50,3089.940644
45,50,3090.093807
46,50,3090.305536
43,50,3090.429015
47,50,3090.634166
46,50,3090.753226
47,50,3090.877197
45,50,3091.089347
46,50,3091.209232
44,50,3091.413605
46,50,3091.540826
47,50,3091.662844
47,50,3091.877004
45,50,3092.00215
46,50,3092.226902
45,50,3092.359347
47,50,3092.491794
46,50,3092.718801
46,50,3092.846135
46,50,3093.221807
47,50,3093.350721
46,49,3093.51707
47,50,3093.896023
47,50,3094.001274
47,50,3094.132364
46,50,3094.36804
44,50,3094.497971
46,50,3094.714499
46,50,3094.849722
45,50,3094.979375
46,50,3095.200808
45,50,3095.326533
47,50,3095.549097
46,50,3095.678333
45,50,3095.78274
46,50,3095.990973
46,50,3096.116913
42,47,3096.372039
45,50,3096.496033
46,50,3096.615043
46,50,3096.83139
45,50,3096.946055
45,50,3097.056384
46,50,3097.284757
33,50,3097.426923
45,50,3097.655817
47,50,3097.785475
47,50,3097.906639
47,50,3098.117002
45,49,3098.234539
44,50,3098.458386
44,50,3098.550049
46,50,3098.649801
46,50,3099.150254
46,50,3099.277722
45,50,3099.500097
46,50,3099.623629
30,50,3099.756132
46,50,3099.984658
46,50,3100.097031
46,50,3100.213529
46,50,3100.418595
46,50,3100.508606
47,50,3100.700883
45,50,3100.810443
44,50,3100.913287
46,50,3101.122346
47,50,3101.246292
47,50,3101.473091
45,50,3101.597998
47,50,3101.724908
46,50,3101.944648
46,50,3102.074568
46,50,3102.315601
47,50,3102.461288
46,50,3102.586461
47,50,3102.808331
44,50,3102.929174
44,50,3103.145451
46,50,3103.272332
46,50,3103.395167
46,50,3103.647366
44,50,3103.80324
40,50,3103.906395
47,50,3104.102596
45,50,3104.211733
45,50,3104.42174
47,50,3104.544111
47,50,3104.674272
43,47,3105.11399
46,50,3105.237375
30,50,3105.504157
46,50,3105.587465
44,50,3105.716636
41,50,3105.953028
46,50,3106.08321
47,50,3106.313859
47,50,3106.443691
47,50,3106.566306
47,50,3106.906348
42,50,3107.032501
46,50,3107.162953
46,50,3107.452444
46,50,3107.576707
47,50,3107.850353
46,50,3107.982059
46,50,3108.113202
46,50,3108.380044
47,50,3108.521568
46,50,3108.843837
46,50,3108.968487
47,50,3109.101066
43,50,3109.44421
44,50,3109.562909
46,50,3110.025823
46,49,3110.151798
46,50,3110.276688
47,50,3110.498797
46,50,3110.630478
46,50,3110.891107
43,50,3111.002973
45,50,3111.099781
45,50,3111.310784
47,50,3111.447252
45,50,3111.543367
46,50,3111.758842
45,50,3111.879863
39,50,3112.100465
46,50,3112.210876
47,50,3112.321695
47,50,3112.549164
47,50,3112.674318
47,50,3112.891174
47,50,3113.011568
45,50,3113.136489
46,50,3113.375368
45,50,3113.500397
47,50,3113.831543
44,50,3113.951755
47,50,3114.055662
47,50,3114.259828
45,50,3114.384454
44,50,3114.542388
45,50,3114.75659
46,50,3114.874928
46,50,3115.086413
47,50,3115.191131
47,50,3115.309614
47,50,3115.540857
46,50,3115.671191
44,49,3115.896036
46,50,3116.020679
46,50,3116.15826
46,50,3116.37193
45,50,3116.499814
45,50,3116.721514
45,50,3116.841469
46,50,3116.966057
45,50,3117.191818
46,50,3117.309833
45,50,3117.514974
46,50,3117.654907
29,50,3117.811159
46,49,3118.225673
47,50,3118.350548
43,50,3118.468533
45,50,3118.773906
46,50,3118.901036
46,50,3119.170186
45,50,3119.291095
45,50,3119.415174
46,50,3119.633893
47,50,3119.76489
42,50,3120.084795
46,50,3120.210539
47,50,3120.337504
47,50,3120.612228
43,50,3120.724346
46,50,3121.012667
44,50,3121.130374
47,50,3121.285676
47,50,3121.563464
46,50,3121.687048
46,50,3121.781884
47,50,3122.09817
45,50,3122.248026
47,50,3122.553451
44,50,3122.678796
47,50,3122.809145
47,50,3123.187631
44,50,3123.308109
45,50,3123.560349
32,50,3123.666131
42,50,3123.769233
45,50,3124.060092
42,49,3124.17263
43,50,3124.436398
47,50,3124.575325
46,50,3124.707626
44,50,3124.992262
45,50,3125.098864
47,50,3125.32593
44,50,3125.458917
32,50,3125.562374
47,50,3125.91471
46,50,3126.031591
44,50,3126.157721
47,50,3126.920665
46,50,3127.038107
44,50,3127.326412
47,50,3127.451809
41,50,3127.583173
46,50,3128.04024
44,50,3128.161664
45,49,3128.456326
45,50,3128.579044
47,50,3128.709503
42,50,3128.980904
41,50,3129.1233
47,50,3129.494766
44,50,3129.628105
46,50,3129.765746
47,50,3130.221863
44,50,3130.354472
47,50,3130.485767
46,50,3130.880008
44,50,3131.009106
42,50,3131.283858
46,50,3131.388767
47,50,3131.501163
47,50,3131.719616
47,50,3131.855808
42,50,3132.079091
47,50,3132.207228
43,50,3132.35835
46,50,3132.598816
46,49,3132.721597
46,50,3132.997276
47,50,3133.130975
47,50,3133.256828
45,50,3133.521139
46,50,3133.621651
46,49,3133.858994
46,50,3133.980702
44,50,3134.111641
43,50,3134.427215
46,50,3134.515281
47,50,3134.634194
47,50,3134.889
29,50,3135.017687
45,50,3135.284365
47,50,3135.389327
43,50,3135.512168
46,50,3135.785656
44,50,3135.905261
46,50,3136.153738
46,50,3136.280773
31,50,3136.411129
44,50,3136.683746
47,50,3136.806069
43,50,3137.031486
47,50,3137.167667
44,50,3137.276335
46,50,3137.527776
45,50,3137.65829
47,50,3137.781714
45,50,3138.056114
47,50,3138.186694
47,50,3138.441501
45,50,3138.564327
45,49,3138.695082
46,50,3138.902013
46,50,3139.033937
47,50,3139.315284
46,50,3139.436897
44,47,3139.555421
46,49,3139.837744
45,50,3139.961457
47,50,3140.176393
46,50,3140.301247
42,50,3140.429682
47,50,3140.692712
46,50,3140.82063
45,50,3140.939919
45,49,3141.195154
47,50,3141.31492
44,50,3141.657209
46,50,3141.788624
46,50,3141.925128
46,50,3142.140558
47,50,3142.26798
43,50,3142.516341
47,50,3142.639621
34,50,3142.771519
46,50,3143.057095
43,50,3143.158543
61,50,3143.410883
30,50,3143.545719
31,50,3143.676396
45,50,3143.988478
46,50,3144.110939
47,50,3144.34309
46,50,3144.496774
47,50,3144.625915
47,50,3144.875269
46,50,3144.99188
47,50,3145.120106
47,50,3145.377117
47,50,3145.508525
47,50,3145.782187
42,50,3145.912955
46,50,3146.05848
42,50,3146.366096
46,50,3146.468886
46,50,3146.747321
45,50,3146.886179
47,50,3147.043949
46,50,3147.334249
46,50,3147.44297
46,50,3147.714867
41,49,3147.837274
46,50,3147.950714
45,50,3148.2191
45,50,3148.308932
45,50,3148.410561
40,50,3148.637353
41,50,3148.712346
41,50,3148.979634
46,50,3149.104222
43,50,3149.219537
46,50,3149.495888
46,50,3149.638129
47,50,3149.972465
44,50,3150.10632
44,49,3150.241907
45,50,3150.583707
47,50,3150.732066
45,50,3151.065526
46,50,3151.175229
47,50,3151.290997
45,50,3151.631783
46,50,3151.768794
46,50,3152.095256
45,50,3152.236508
43,50,3152.377295
47,50,3152.696602
47,50,3152.83045
46,50,3152.943563
45,50,3153.307373
46,50,3153.425445
45,50,3153.638851
45,50,3153.756824
46,50,3153.888231
46,50,3154.081448
45,50,3154.171722
46,50,3154.531328
47,50,3154.652084
47,50,3154.77327
44,50,3155.12546
47,50,3155.253701
47,50,3155.693661
46,50,3155.808361
45,50,3155.961355
47,50,3156.225573
46,50,3156.35289
45,50,3156.491685
45,50,3156.844674
46,50,3157.004315
45,49,3157.314132
47,50,3157.440636
46,50,3157.574665
47,50,3157.884518
47,50,3158.040338
44,50,3158.39286
45,50,3158.532807
45,50,3158.655142
47,50,3158.949491
46,49,3159.034811
44,50,3159.40676
45,50,3159.546383
46,50,3159.685244
46,50,3159.955062
45,50,3160.114427
47,50,3160.369585
47,50,3160.489008
47,50,3160.609478
47,50,3160.868182
47,50,3160.994806
46,50,3161.126121
47,50,3161.3401
46,50,3161.475556
28,50,3161.668351
33,50,3161.79613
41,50,3161.933103
46,50,3162.354547
47,50,3162.464385
47,50,3162.956233
46,50,3163.081642
40,50,3163.204551
47,50,3163.463962
46,50,3163.610304
43,50,3163.917588
46,50,3164.051725
46,50,3164.154763
47,50,3164.515454
47,50,3164.645236
45,49,3164.772943
45,50,3165.012583
44,50,3165.154423
46,49,3165.455958
46,50,3165.572986
45,49,3165.690512
45,50,3166.0132
40,50,3166.139213
47,50,3166.450696
47,50,3166.566669
45,50,3166.688987
45,50,3167.042394
45,50,3167.184017
42,47,3167.428217
47,50,3167.566254
46,50,3167.693677
45,50,3168.005276
46,50,3168.139747
47,50,3168.278941
46,50,3168.528439
45,50,3168.652466
42,50,3168.912142
46,50,3169.040366
45,50,3169.174042
40,50,3169.536735
46,50,3169.654044
47,50,3169.925755
46,50,3170.056084
45,50,3170.185656
45,50,3170.419155
46,50,3170.502849
46,50,3170.767235
46,50,3170.890991
47,50,3171.011586
46,50,3171.269069
47,50,3171.396518
45,50,3171.714903
46,50,3171.851083
42,50,3171.984805
47,50,3172.247937
47,50,3172.372013
45,50,3172.501876
46,50,3172.752732
47,50,3172.851921
47,50,3173.284649
46,50,3173.408799
46,50,3173.563214
47,50,3173.964668
44,50,3174.10378
46,50,3174.612684
45,50,3174.732785
45,50,3174.87375
47,50,3175.101042
46,50,3175.22735
46,49,3175.449253
46,50,3175.567245
21,50,3175.71482
45,50,3175.927087
45,50,3176.053524
47,50,3176.175783
44,47,3176.395117
45,50,3176.521088
47,50,3176.738712
44,50,3176.86132
46,50,3176.983643
43,49,3177.200314
46,50,3177.321497
41,50,3177.541955
44,50,3177.670442
46,50,3177.796531
46,50,3178.02019
47,50,3178.142385
47,50,3178.362905
44,50,3178.47313
41,50,3178.584826
46,50,3178.798387
47,50,3178.933899
42,50,3179.050173
47,50,3179.263717
43,50,3179.384335
47,50,3179.601192
46,50,3179.724825
47,50,3179.848446
47,50,3180.06848
42,50,3180.189963
44,50,3180.402995
39,50,3180.501407
47,50,3180.606856
47,50,3180.824363
47,50,3180.943196
47,50,3181.153783
46,50,3181.28268
45,49,3181.406296
31,50,3181.64611
36,49,3181.726043
41,50,3181.921518
45,50,3182.071879
46,50,3182.20093
46,50,3182.454136
45,50,3182.574558
47,50,3182.701818
47,50,3182.925803
47,50,3183.047504
47,50,3183.251496
46,50,3183.38719
33,50,3183.509939
47,50,3183.722136
30,50,3183.84644
47,50,3184.061336
46,50,3184.190143
39,50,3184.31741
46,50,3184.528258
45,50,3184.65195
47,50,3184.873445
46,50,3185.007867
42,50,3185.141618
47,50,3185.388659
45,50,3185.502388
44,50,3185.623975
45,50,3185.847024
46,50,3185.974454
45,50,3186.209415
41,50,3186.341509
46,50,3186.471427
47,50,3186.694058
43,50,3186.821542
45,50,3187.032308
45,50,3187.155614
47,50,3187.276188
45,50,3187.496305
42,50,3187.604889
46,50,3187.817904
47,50,3187.959645
46,50,3188.087859
47,50,3188.322059
45,50,3188.450568
